0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
-8.38e-05,-0.000211095,-0.000252494,-0.00023012,-0.000189763,-0.000150191,-0.000118789,-0.000105287,-9.69e-05,-9.2e-05,-9.04e-05,-8.98e-05,-9.31e-05,-9.07e-05,-7.84e-05,-5.99e-05,-3.57e-05,-2.14e-06,2.72e-05,5.26e-05,7.75e-05,0.000103456,0.000127632,0.000158279,0.000196574,0.000257555,0.000325522,0.000398671,0.000441725,0.000411452,0.000288578,0.000108053,-8.64e-05,-0.000237253,-0.00030554,-0.000287031,-0.00022684,-0.00015052,-8.87e-05,-4.13e-05,-1.12e-05,1.25e-05,5.39e-05,9.69e-05,0.000123355,0.000143567,0.000154377,0.00013867,0.000133497,0.000117037,9.67e-05,7.88e-05,4.04e-05,1.62e-05,3.32e-05,6.79e-05,0.000144068,0.000228713,0.000331512,0.00044105,0.000563922,0.000746524,0.000885297,0.000928004,0.000926121,0.000869369,0.000796649,0.000777066,0.000826072,0.000846932,0.000686742,0.000326762,-0.00022624,-0.000875368,-0.001511648,-0.001771282,-0.001846516,-0.001728016,-0.001342018,-0.001060703,-0.000949426,-0.000824899,-0.000789314,-0.000726928,-0.000684253,-0.000581782,-0.000485951,-0.000524711,-0.000464427,-0.000358578,-0.000376361,-0.000371663,-0.000186764,-0.000212264,-0.000279979,-0.000115276,0.000122741,0.000194663,0.000200895,0.00027558,0.000320878,0.000192926,0.000267333,0.00051014,0.000180401
-1.61e-05,-0.000166642,-0.000221772,-0.000206834,-0.000158317,-0.000114177,-9.1e-05,-8.58e-05,-8.63e-05,-8.68e-05,-8.79e-05,-8.88e-05,-8.34e-05,-7.79e-05,-7.39e-05,-5.46e-05,-3.12e-05,-5.53e-06,1.94e-05,4.74e-05,7.5e-05,0.000102692,0.000134476,0.000174935,0.000215378,0.000271761,0.000349307,0.000432839,0.000479075,0.000451748,0.000326211,0.000121059,-0.000100554,-0.000267816,-0.000344991,-0.000324712,-0.00025393,-0.000166414,-9.7e-05,-5.02e-05,-1.08e-05,2.53e-05,5.84e-05,9.82e-05,0.000130469,0.000150254,0.000157068,0.000149163,0.000138301,0.000118197,8.49e-05,5.59e-05,3.73e-05,2.54e-05,4.35e-05,8.86e-05,0.000161286,0.000259719,0.000386589,0.000535061,0.0007121,0.000900329,0.001038412,0.001094698,0.001070917,0.001009706,0.000955526,0.000944712,0.001000325,0.001030005,0.000870258,0.000448242,-0.000242848,-0.001067873,-0.001749276,-0.002206802,-0.00226429,-0.002007057,-0.001668811,-0.001330596,-0.001100353,-0.000974647,-0.000860685,-0.000827711,-0.000760097,-0.000678412,-0.000639303,-0.000570528,-0.000479951,-0.000462663,-0.000400172,-0.000320131,-0.000280686,-0.000198425,-0.000106634,4.02e-06,9.11e-05,9.15e-05,0.000164231,0.000225942,0.00023204,0.000311786,0.000337334,0.00042247,0.000581305
-0.000245269,-0.000343235,-0.000359173,-0.000316777,-0.000244017,-0.000172048,-0.000120922,-9.83e-05,-8.78e-05,-7.82e-05,-7.91e-05,-8.21e-05,-7.32e-05,-6.95e-05,-5.84e-05,-4.61e-05,-2.1e-05,1.11e-05,3.25e-05,5.78e-05,8.91e-05,0.000113224,0.00014621,0.000174665,0.000213237,0.000268427,0.000325785,0.000404121,0.000452701,0.00042795,0.000313677,0.000126713,-7.61e-05,-0.000229381,-0.000310384,-0.00028747,-0.000217857,-0.000145155,-8.02e-05,-3.58e-05,-4.69e-07,2.75e-05,4.99e-05,8.42e-05,0.000113591,0.000127716,0.000143902,0.000149244,0.000147925,0.000116334,7.26e-05,3.82e-05,1.44e-05,3.44e-06,2.33e-05,7.17e-05,0.000138188,0.00021114,0.000321825,0.000445639,0.000591445,0.000747542,0.000858008,0.000914894,0.00088953,0.000835418,0.000791166,0.000771955,0.000801364,0.00080203,0.00067188,0.000348713,-0.000247241,-0.000882595,-0.001425185,-0.001797747,-0.001855953,-0.001625503,-0.001285878,-0.001014694,-0.000860033,-0.000733791,-0.00071062,-0.000762499,-0.000704314,-0.000554245,-0.000496523,-0.000489768,-0.000369599,-0.0003583,-0.000436852,-0.000479249,-0.000272365,-7.84e-05,-4.96e-05,3.92e-05,0.000126465,-2.07e-05,-9.69e-05,2.03e-05,0.000271205,0.000349421,0.000302523,0.000463471,0.000511243
5.27e-05,-0.000110326,-0.000167207,-0.000159655,-0.000125171,-8.75e-05,-6.59e-05,-6.21e-05,-6.39e-05,-7.05e-05,-7.88e-05,-9.07e-05,-1e-04,-9.89e-05,-9.19e-05,-7.68e-05,-5.17e-05,-1.71e-05,1.74e-05,5.62e-05,9.05e-05,0.000119406,0.000145144,0.000175123,0.000216542,0.00028039,0.000361331,0.000446593,0.000494331,0.000462349,0.000329429,0.00012447,-9.65e-05,-0.000269441,-0.000350998,-0.000328916,-0.00024917,-0.000154867,-8.23e-05,-3.93e-05,-7.84e-06,2.15e-05,5.35e-05,8.73e-05,0.000112876,0.000131906,0.00014333,0.000135435,0.000136036,0.000124689,8.34e-05,3.96e-05,1.16e-05,1.68e-06,2.8e-05,8.29e-05,0.000171204,0.000273746,0.000392059,0.000521049,0.000688276,0.000857665,0.000966899,0.000995762,0.000964071,0.00090301,0.000851717,0.000834188,0.000886341,0.000900629,0.000715414,0.000281524,-0.00032663,-0.00101725,-0.001654065,-0.001966736,-0.001979237,-0.001745702,-0.001423747,-0.001151246,-0.000964103,-0.00088562,-0.000859945,-0.000752856,-0.000691493,-0.000658558,-0.000492542,-0.000398787,-0.000459264,-0.000347681,-0.000345187,-0.000330887,-0.000346996,-0.000349578,-0.00010645,-2.95e-05,1.29e-05,0.000251985,0.000176126,9.74e-05,0.000151981,0.000164602,0.000118649,0.000223998,0.000525179
-0.000213306,-0.000327672,-0.000348075,-0.000303691,-0.000231131,-0.000164478,-0.000118491,-9.41e-05,-8.01e-05,-7.05e-05,-6.73e-05,-6.82e-05,-6.33e-05,-5.94e-05,-5.46e-05,-3.67e-05,-1.44e-05,1.34e-05,4.02e-05,6.79e-05,9.53e-05,0.000123259,0.000154815,0.00019478,0.000233439,0.000292898,0.000368842,0.000449752,0.000496473,0.000468966,0.000338567,0.000127434,-0.000102861,-0.000274009,-0.000356362,-0.000337441,-0.000256775,-0.000167949,-9.8e-05,-4.95e-05,-1.15e-05,2.39e-05,5.76e-05,9.71e-05,0.000132938,0.000153978,0.000158853,0.000156491,0.000145787,0.000118414,9.15e-05,5.57e-05,3.32e-05,2.71e-05,3.65e-05,7.97e-05,0.000154873,0.000247979,0.000371496,0.000515562,0.000673073,0.000844218,0.000957901,0.001002511,0.000981392,0.000909309,0.000844937,0.000840124,0.00087595,0.000900324,0.000762202,0.000359101,-0.000279482,-0.000975988,-0.001619715,-0.001998745,-0.002032486,-0.001849654,-0.001522777,-0.001208099,-0.001014065,-0.000876688,-0.000804058,-0.00075953,-0.00071264,-0.000639218,-0.000546786,-0.000469792,-0.00047799,-0.000421832,-0.000385591,-0.000384733,-0.000270992,-0.000133894,-0.000106679,-1.09e-05,3.92e-05,3.05e-05,9.11e-05,0.000240592,0.000218211,0.0002713,0.00044331,0.000335688,0.000446767
-4.86e-05,-0.000200728,-0.000248605,-0.000226607,-0.000176395,-0.000129366,-0.000102089,-9.55e-05,-9.5e-05,-9.36e-05,-9.59e-05,-9.94e-05,-9.61e-05,-9.65e-05,-8.71e-05,-6.92e-05,-4.86e-05,-2.01e-05,1.11e-05,4.81e-05,8.7e-05,0.00011579,0.000155035,0.000194614,0.000225367,0.000282172,0.000366632,0.000449159,0.000493356,0.000460353,0.000328964,0.000116576,-0.000119117,-0.000285543,-0.000356503,-0.000344169,-0.000260402,-0.000163152,-9.39e-05,-4.48e-05,-1.29e-05,1.19e-05,4.56e-05,8.99e-05,0.000137054,0.0001703,0.000175186,0.000166058,0.000159505,0.000120916,8.62e-05,5.47e-05,2.65e-05,2.02e-05,3.52e-05,8.54e-05,0.000179662,0.000275298,0.000405147,0.000549569,0.000708167,0.000884539,0.001005905,0.001050636,0.00103681,0.000949159,0.000902124,0.000926787,0.000972121,0.000992888,0.000847911,0.00036498,-0.000323111,-0.001066892,-0.001698197,-0.002104146,-0.002270434,-0.002014605,-0.001597657,-0.001324536,-0.00104257,-0.00084562,-0.000845906,-0.000848082,-0.000757531,-0.000633578,-0.000603951,-0.000581321,-0.000450188,-0.000582493,-0.000434481,-0.000152853,-7.24e-05,-0.00015004,-9.92e-05,4.66e-09,-3.35e-05,-0.000174201,7.79e-05,0.000119046,3.55e-05,0.000286393,0.000667587,0.000720269,0.00080171
-8.41e-05,-0.000213355,-0.000252886,-0.000231937,-0.000179994,-0.000129339,-9.93e-05,-8.46e-05,-7.79e-05,-7.97e-05,-8.15e-05,-8.84e-05,-8.86e-05,-8.29e-05,-7.15e-05,-5.28e-05,-3.09e-05,-5.46e-06,2.23e-05,4.92e-05,7.35e-05,0.00010086,0.000132772,0.000167392,0.000206892,0.000264943,0.00034283,0.000417666,0.000457257,0.00042619,0.000300632,0.00010703,-0.000103244,-0.000260815,-0.000327575,-0.000314385,-0.000242068,-0.000158255,-9.39e-05,-4.68e-05,-1.46e-05,1.67e-05,5.51e-05,8.89e-05,0.00012254,0.000149475,0.000150699,0.000136957,0.000127895,0.000105666,8.56e-05,6.05e-05,3.43e-05,2.69e-05,3.27e-05,6.93e-05,0.000149638,0.000239809,0.000363893,0.000507799,0.000650377,0.000813751,0.000916163,0.000936111,0.000910643,0.00082782,0.000786463,0.000811542,0.000857369,0.000870422,0.000684964,0.000272716,-0.000308553,-0.000992185,-0.001546609,-0.00184156,-0.001891639,-0.001713149,-0.001425623,-0.001131006,-0.000911625,-0.000808276,-0.000754777,-0.000694659,-0.00064599,-0.000609042,-0.000554275,-0.000503678,-0.000462083,-0.000449969,-0.000336164,-0.000183847,-0.000134709,-0.000169821,-0.000158594,-4.98e-05,2.12e-05,6.19e-05,0.000186598,0.000127304,-1.06e-05,0.000107634,0.000353441,0.000604601,0.000812843
-0.000285474,-0.000382687,-0.000396733,-0.000348277,-0.000268386,-0.000203415,-0.000154422,-0.00012253,-0.000108704,-0.000103543,-9.37e-05,-8.49e-05,-7.45e-05,-6.8e-05,-5.7e-05,-3.92e-05,-2.38e-05,-1.55e-06,2.34e-05,4.36e-05,6.49e-05,9.59e-05,0.000127249,0.000162824,0.000200176,0.000244646,0.000305308,0.000374265,0.000413947,0.00039282,0.000281783,0.000102774,-9.15e-05,-0.000240124,-0.00029921,-0.000280961,-0.000222844,-0.000150972,-9.5e-05,-5.39e-05,-1.61e-05,2.63e-05,6.73e-05,9.94e-05,0.000126705,0.000144456,0.000139684,0.000133019,0.000145841,0.000117593,8.55e-05,5.55e-05,3.27e-05,2.14e-05,2.74e-05,7.18e-05,0.000151468,0.000211407,0.000326509,0.000483785,0.000623873,0.000781099,0.000917321,0.000971483,0.000962575,0.000939842,0.00093144,0.000945548,0.000969567,0.001021269,0.000931071,0.000493494,-0.000157926,-0.000878158,-0.001624087,-0.002058784,-0.002110707,-0.00188348,-0.001558825,-0.001285938,-0.001037938,-0.000911861,-0.000897444,-0.000779245,-0.000717582,-0.000732928,-0.000686903,-0.000501726,-0.000398529,-0.000400216,-0.000331325,-0.000305904,-0.000386603,-0.000300258,-0.000112211,8.9e-05,0.000154611,0.000154591,0.000146295,0.000113249,0.000194483,0.000302959,0.000391048,0.000569801,0.000678839
-3.64e-05,-0.000171369,-0.000210856,-0.000194026,-0.000153564,-0.000123167,-0.000110037,-0.000111801,-0.000114267,-0.000109635,-0.000103892,-0.000105371,-9.79e-05,-9.55e-05,-8.68e-05,-6.87e-05,-4.71e-05,-1.66e-05,1.2e-05,3.93e-05,6.79e-05,9.48e-05,0.000126326,0.00016278,0.000197754,0.000258702,0.000334682,0.000410223,0.000453522,0.000429371,0.000312327,0.000122788,-8.75e-05,-0.000240827,-0.000317382,-0.000310046,-0.000234945,-0.000152499,-9.01e-05,-4.83e-05,-1.3e-05,2.15e-05,5.47e-05,9.7e-05,0.000142539,0.000156972,0.000156814,0.000143353,0.000136476,0.000114131,8.26e-05,6.25e-05,4.03e-05,2.14e-05,3.58e-05,7.8e-05,0.000147918,0.000230619,0.000333915,0.00047134,0.000629368,0.000786983,0.000929683,0.000978466,0.00095913,0.000911243,0.000871024,0.000891726,0.000956088,0.000975716,0.000847769,0.000420808,-0.0002197,-0.000950712,-0.001552312,-0.001943046,-0.002018616,-0.001840477,-0.001522328,-0.001228094,-0.001024939,-0.000921875,-0.000846536,-0.000823082,-0.000753484,-0.000638545,-0.000570281,-0.000512506,-0.000447902,-0.00046983,-0.000388384,-0.000338197,-0.000250208,-0.000139251,-0.000122285,-2.02e-05,6.99e-05,4.03e-05,9.08e-05,7.2e-05,0.000159692,0.000305926,0.000328737,0.000494228,0.00067843
0.00018727,3.56e-05,-4.24e-05,-5.73e-05,-4.14e-05,-2.62e-05,-2.77e-05,-4.14e-05,-4.79e-05,-5.21e-05,-6.63e-05,-7.15e-05,-6.86e-05,-6.99e-05,-6.73e-05,-4.74e-05,-1.89e-05,7.22e-06,2.45e-05,4.66e-05,6.69e-05,8.3e-05,0.000108266,0.00015059,0.000189043,0.000239777,0.000306441,0.000379347,0.000417007,0.000383696,0.000273178,0.000108272,-8.09e-05,-0.000222794,-0.000282702,-0.000262645,-0.000206013,-0.000142277,-7.71e-05,-2.86e-05,-3.01e-06,2.39e-05,5.65e-05,8.51e-05,0.000106684,0.000128032,0.000148449,0.000142001,0.000117695,0.00010304,7.08e-05,3.94e-05,2.31e-05,2.52e-05,4.11e-05,6.69e-05,0.000123848,0.000211932,0.000298504,0.000413384,0.000548713,0.000689776,0.000767084,0.000808615,0.000772835,0.000701373,0.000627259,0.000607624,0.000634542,0.000622563,0.000478737,0.000197074,-0.000317023,-0.000853677,-0.001277215,-0.001523816,-0.001518055,-0.001362229,-0.001092794,-0.000882505,-0.000771414,-0.00064478,-0.00057132,-0.00056543,-0.000488904,-0.000410677,-0.000313415,-0.000409471,-0.000387163,-0.000345183,-0.000351687,-0.000305299,-0.000188176,-7.28e-05,-8.66e-05,-0.000177704,-4.1e-05,6e-05,8.43e-05,0.000156396,0.000305705,0.000309,0.000214136,0.000224754,0.000355119
-8.76e-05,-0.000211817,-0.000253754,-0.000230655,-0.000184353,-0.000138586,-0.000107319,-9.65e-05,-9.37e-05,-9.17e-05,-9.22e-05,-9.05e-05,-8.65e-05,-7.85e-05,-6.91e-05,-5.55e-05,-3.56e-05,-6.44e-06,1.92e-05,4.36e-05,7.08e-05,9.98e-05,0.000126907,0.000158086,0.000193329,0.000242529,0.000304043,0.00037636,0.000418802,0.000397722,0.000289118,0.000113094,-8.29e-05,-0.000236286,-0.000308011,-0.000293785,-0.000228212,-0.000154453,-8.56e-05,-3.57e-05,-2.83e-06,2.8e-05,6.36e-05,9.44e-05,0.000115719,0.000122673,0.000125035,0.000132815,0.000131342,0.000137564,0.00010681,6.52e-05,3.6e-05,1.83e-05,2.05e-05,7.14e-05,0.000144052,0.000231067,0.000318178,0.000450296,0.000617783,0.000780543,0.000890067,0.00093721,0.000915784,0.000853992,0.000813508,0.000838474,0.000919327,0.000964129,0.000832592,0.000423941,-0.000183528,-0.000865531,-0.001520019,-0.001923787,-0.001978366,-0.001808553,-0.001484462,-0.001211526,-0.001003329,-0.000865233,-0.000806217,-0.000727525,-0.00062053,-0.000576537,-0.000532925,-0.000499487,-0.000485556,-0.000489702,-0.000426197,-0.00037764,-0.0002922,-0.000216567,-0.000134761,1.38e-05,0.000150808,0.000213533,0.000215361,0.000162096,0.000251076,0.000366357,0.000297051,0.000254432,0.000590106
-0.000132673,-0.000254576,-0.00028488,-0.000254013,-0.000195389,-0.000142486,-0.000110534,-9.51e-05,-9.05e-05,-9.03e-05,-8.8e-05,-8.83e-05,-8.56e-05,-8.17e-05,-7.71e-05,-5.64e-05,-3.41e-05,-7.14e-06,2.47e-05,5.53e-05,8.11e-05,0.000109377,0.00013767,0.000175704,0.000208503,0.000262376,0.000339718,0.000415291,0.000457148,0.000435268,0.000317751,0.000125765,-9.01e-05,-0.000250401,-0.00031847,-0.000302608,-0.000237186,-0.000150678,-8.48e-05,-4.51e-05,-1.31e-05,2.02e-05,5.63e-05,8.76e-05,0.00011408,0.000145859,0.000151864,0.000135579,0.000132975,0.00011337,7.87e-05,4.88e-05,3.19e-05,3.35e-05,3.85e-05,6.71e-05,0.000149334,0.000241003,0.000347998,0.000490854,0.000663424,0.000852857,0.000956741,0.001000711,0.000986151,0.000918645,0.000869174,0.00089254,0.000973213,0.001021522,0.000861121,0.000462308,-0.000177117,-0.000953882,-0.001611172,-0.001994938,-0.002082212,-0.001921787,-0.001620736,-0.001294009,-0.001034644,-0.00092786,-0.000854299,-0.000759925,-0.000734365,-0.00071754,-0.000606447,-0.00048931,-0.000406198,-0.000534009,-0.000416539,-0.000260377,-0.000275154,-0.000162414,-5.36e-05,7.37e-06,-1.65e-05,-9.15e-05,0.000157878,0.00020854,0.000143183,0.000380325,0.000528224,0.000668805,0.000549021
0.000321951,0.000133035,3.79e-05,1.09e-05,1.55e-05,2.08e-05,7.32e-06,-2.23e-05,-4.85e-05,-6.9e-05,-8.53e-05,-9.37e-05,-9.73e-05,-9.62e-05,-9.45e-05,-8.06e-05,-5.72e-05,-2.69e-05,3.6e-06,3.94e-05,7.27e-05,0.000106464,0.00013834,0.000172498,0.000205899,0.000259982,0.000335062,0.000416294,0.0004655,0.000441861,0.000318456,0.000119151,-9.74e-05,-0.00025878,-0.000331854,-0.000313651,-0.000245833,-0.000164825,-9.71e-05,-4.7e-05,-9.4e-06,2.33e-05,5.63e-05,8.85e-05,0.000111721,0.000134229,0.000145285,0.000138319,0.000126597,0.00010227,7.51e-05,4.65e-05,2.72e-05,2.66e-05,4.2e-05,7.64e-05,0.000146578,0.000243384,0.000366149,0.000506493,0.000671593,0.000846611,0.000952314,0.000994148,0.000960972,0.000887984,0.000825658,0.000824743,0.000882432,0.000901264,0.000734183,0.000346886,-0.000289181,-0.001017359,-0.001607455,-0.001943339,-0.001961257,-0.001780538,-0.001476405,-0.001178505,-0.000968693,-0.000835897,-0.000762373,-0.000740444,-0.000672263,-0.000602438,-0.000509343,-0.000443475,-0.000434352,-0.000458628,-0.000456158,-0.00037911,-0.000227137,-8.84e-05,-6.27e-05,-4.53e-05,-1.99e-05,2.72e-05,0.00011274,0.000209887,0.000315027,0.000337263,0.000353001,0.000384725,0.000435805
-0.000179038,-0.000291744,-0.000314314,-0.000280675,-0.000222012,-0.000164619,-0.000128746,-0.000111006,-9.99e-05,-9.54e-05,-9.02e-05,-8.76e-05,-8.49e-05,-7.6e-05,-7.11e-05,-4.98e-05,-2.8e-05,-2.92e-06,2.41e-05,5.44e-05,8.11e-05,0.000108481,0.000132328,0.000169594,0.000202427,0.00025266,0.000321743,0.000397296,0.000440195,0.000415935,0.00030445,0.000127285,-7.28e-05,-0.000227166,-0.000299803,-0.000287756,-0.000228538,-0.000147762,-8.02e-05,-3.44e-05,-3.83e-06,2.43e-05,5.56e-05,8.81e-05,0.000116127,0.000143911,0.000150307,0.000137241,0.000123023,0.000108041,8.7e-05,5.91e-05,3.86e-05,3.51e-05,3.47e-05,5.06e-05,0.000111701,0.000197547,0.000304621,0.00043373,0.000601967,0.000769101,0.000861221,0.000891159,0.000875262,0.000811047,0.000761502,0.000766057,0.000815891,0.000817215,0.000662788,0.000322802,-0.000223632,-0.000884877,-0.001425751,-0.001733434,-0.00177508,-0.001591928,-0.001320689,-0.001079409,-0.000936521,-0.000844392,-0.000727236,-0.000639981,-0.000591185,-0.000540428,-0.000512116,-0.00049283,-0.000418771,-0.000397493,-0.000332463,-0.000328863,-0.000336034,-0.000250481,-0.000153336,-2.01e-05,0.000134922,0.000142897,0.000135383,0.000108657,0.000153508,0.000236468,0.000235743,0.000371186,0.000487687
-0.000146328,-0.000264346,-0.000289751,-0.000254462,-0.000196276,-0.000143237,-0.000109344,-9.35e-05,-8.44e-05,-7.83e-05,-8.07e-05,-8.76e-05,-8.72e-05,-7.92e-05,-7.11e-05,-4.89e-05,-2.44e-05,1.61e-06,2.56e-05,5.28e-05,7.95e-05,0.000102869,0.000129533,0.000169836,0.0002081,0.00026843,0.000352016,0.00043416,0.000474826,0.00044083,0.000314972,0.000117383,-9.95e-05,-0.000259539,-0.000325847,-0.000313051,-0.000242956,-0.00016023,-9.41e-05,-3.96e-05,-6.43e-07,2.83e-05,6.11e-05,9.08e-05,0.000116259,0.000129895,0.000133352,0.000136805,0.000136553,0.000110764,8.78e-05,5.62e-05,2.66e-05,1.52e-05,3.33e-05,8.47e-05,0.000163121,0.000249798,0.000360911,0.00048333,0.000652891,0.000841803,0.000970402,0.001017618,0.000966152,0.000880169,0.000828551,0.000837612,0.00089014,0.000895907,0.000738792,0.00036215,-0.00028519,-0.000956079,-0.001546165,-0.001930753,-0.002001268,-0.001807171,-0.001542289,-0.001257067,-0.001018857,-0.000832439,-0.000783979,-0.000735496,-0.000615579,-0.000558053,-0.000580432,-0.000531124,-0.000481009,-0.000471017,-0.000408167,-0.000275045,-0.000181673,-0.000187353,-0.000148301,-5.84e-05,-1.69e-05,8.31e-05,0.000236549,0.000219491,0.000154923,0.000326343,0.000532494,0.000375405,0.000504838
-0.000177506,-0.00030897,-0.000348254,-0.000312002,-0.000246004,-0.000185773,-0.00014147,-0.00011781,-0.000105582,-9.58e-05,-9.13e-05,-8.56e-05,-7.73e-05,-7.25e-05,-6.24e-05,-4.68e-05,-2.46e-05,2.94e-06,2.49e-05,4.88e-05,7.42e-05,0.000102488,0.000134363,0.000172142,0.00021421,0.000277639,0.000347067,0.000424394,0.000471923,0.000448086,0.000322746,0.000123907,-9.09e-05,-0.000250921,-0.000336899,-0.00032327,-0.00024941,-0.0001641,-9.55e-05,-5e-05,-4.06e-06,2.7e-05,5.29e-05,9.52e-05,0.000132695,0.000155931,0.000162558,0.000146148,0.000153208,0.000124494,8.92e-05,6.53e-05,3.77e-05,2.61e-05,3.42e-05,6.98e-05,0.00015334,0.000234038,0.000354251,0.000503802,0.000662597,0.000841687,0.000959905,0.000994992,0.000960017,0.000904857,0.000846689,0.000827407,0.000867235,0.000876285,0.000710039,0.000341562,-0.000278591,-0.000939607,-0.001570412,-0.001943725,-0.001983956,-0.001813747,-0.001501901,-0.00119286,-0.001029076,-0.000865134,-0.000781683,-0.000715485,-0.000589795,-0.000569305,-0.000591418,-0.00059336,-0.000597041,-0.000475428,-0.000406569,-0.000292838,-0.000115332,-0.00013886,-0.000100071,-5.08e-05,-3.56e-05,5.52e-05,6.37e-05,0.000159845,0.000331614,0.000346881,0.000431993,0.000316136,0.000387595
-0.000300976,-0.00041688,-0.000434396,-0.000376746,-0.000290825,-0.000214467,-0.000162955,-0.000134386,-0.000118445,-0.000111925,-0.000107697,-0.00010048,-9.63e-05,-9.2e-05,-8.55e-05,-6.63e-05,-4.18e-05,-9.98e-06,2.55e-05,6.37e-05,9.43e-05,0.000125649,0.00015866,0.000196776,0.000234063,0.000294534,0.000377394,0.000465378,0.000514955,0.000485836,0.000350742,0.00013085,-0.000111977,-0.000292704,-0.000372297,-0.00034764,-0.000265565,-0.000176011,-0.000103871,-5.24e-05,-1.62e-05,2e-05,6.17e-05,0.000104763,0.000137466,0.000157227,0.000163424,0.000157861,0.000149263,0.000121422,8.58e-05,5.66e-05,3.87e-05,3.17e-05,4.37e-05,9e-05,0.000174007,0.000277291,0.000416413,0.000576282,0.000763198,0.000956669,0.001083497,0.001137464,0.001113602,0.001058417,0.001014588,0.001017876,0.001082998,0.00110598,0.000929918,0.000485099,-0.000265084,-0.001123176,-0.001844848,-0.002315691,-0.002405161,-0.00219572,-0.001819717,-0.001446937,-0.001177382,-0.000983465,-0.000871095,-0.000868328,-0.000832586,-0.000759609,-0.000708213,-0.000605922,-0.000525368,-0.000450838,-0.000437152,-0.000400981,-0.000224311,-0.000109874,-7.39e-05,9.19e-06,3.09e-05,4.38e-05,4.17e-05,0.000155856,0.000405563,0.000470908,0.000450702,0.000512537,0.000455424
9.74e-05,-7.12e-05,-0.0001393,-0.000139237,-0.000111907,-7.88e-05,-6.65e-05,-7.23e-05,-7.89e-05,-8.73e-05,-9.06e-05,-9.02e-05,-8.65e-05,-7.89e-05,-7.47e-05,-6e-05,-3.74e-05,-1.66e-05,1.18e-06,3.02e-05,6.13e-05,9e-05,0.000124859,0.000164997,0.000205725,0.000262003,0.000334,0.000418085,0.000466309,0.000439516,0.000322253,0.000127216,-9.46e-05,-0.000262404,-0.000340406,-0.000321669,-0.000245413,-0.000162027,-8.29e-05,-4.32e-05,-1.83e-05,1.71e-05,5.34e-05,8.56e-05,0.000118985,0.000135875,0.000154094,0.000134149,0.000128081,0.00012013,8.83e-05,5.09e-05,2.87e-05,1.62e-05,3.15e-05,6.24e-05,0.000134944,0.000237742,0.000350218,0.000498907,0.000695036,0.000855818,0.000963504,0.000992656,0.000947088,0.000882058,0.000815578,0.000824507,0.000886226,0.000858165,0.000699927,0.000346884,-0.00028098,-0.00091253,-0.001558679,-0.001905526,-0.001991718,-0.001881291,-0.001529435,-0.001188464,-0.001001019,-0.00080484,-0.000738937,-0.000633515,-0.000595359,-0.000619996,-0.000497356,-0.000507052,-0.000591546,-0.000459941,-0.000406634,-0.000265122,-0.00026578,-0.000231501,-2.54e-05,2.86e-05,1.31e-05,0.000116454,0.000148889,0.000266871,0.000156909,0.000264624,0.000318027,0.000369426,0.000237255
-9.14e-05,-0.000205379,-0.000236939,-0.000214679,-0.000159906,-0.00010577,-7.29e-05,-5.61e-05,-4.42e-05,-4.11e-05,-5.04e-05,-6.18e-05,-5.87e-05,-5.65e-05,-5.02e-05,-3.15e-05,-8.73e-06,1.53e-05,3.8e-05,6.68e-05,9.4e-05,0.000117934,0.000150262,0.00018457,0.000216279,0.00026804,0.000343088,0.000419506,0.000460444,0.000434065,0.000316429,0.000124347,-8.87e-05,-0.000249084,-0.000321237,-0.000310884,-0.000246528,-0.00015801,-7.9e-05,-3.02e-05,3.21e-06,3.05e-05,5.84e-05,8.78e-05,0.000115472,0.000137109,0.000141535,0.000131972,0.000126334,0.000119169,8.32e-05,4.91e-05,3.08e-05,2.49e-05,4.03e-05,8.58e-05,0.000160147,0.000258342,0.000364661,0.00051152,0.000699454,0.000884232,0.001002558,0.001042378,0.001021922,0.000970482,0.0009424,0.000982104,0.001061624,0.001075278,0.000922801,0.000521701,-0.000196085,-0.000994359,-0.001659083,-0.002123022,-0.00227382,-0.002071322,-0.001703376,-0.001380231,-0.001164776,-0.000945513,-0.000813928,-0.000821337,-0.000776746,-0.000613107,-0.000579742,-0.000556808,-0.000582681,-0.000579054,-0.000535685,-0.000402672,-0.000161522,-7.73e-06,3.63e-05,7.29e-05,3.73e-05,8.19e-05,0.000125867,0.000172368,0.00023779,0.00016618,0.000336262,0.000632673,0.000534242
